block_id,chr,start_pos,end_pos,n_snps,physical_span_bp,pic,NA_col
blk583,2,155615,155615,1,0,0.0727,NA
blk584,2,156294,156294,1,0,0.3967,NA
blk585,2,157745,157759,2,14,0.1824,NA
blk586,2,159555,159555,1,0,0.3249,NA
blk587,2,159907,159907,1,0,0.1263,NA
blk588,2,161433,161433,1,0,0.0824,NA
blk589,2,162100,162100,1,0,0.0701,NA
blk590,2,165972,165972,1,0,0.2675,NA
blk591,2,166217,166217,1,0,0.3361,NA
blk592,2,168657,168657,1,0,0.4687,NA
blk593,2,168972,168972,1,0,0.4861,NA
blk594,2,169566,169566,1,0,0.0567,NA
blk595,2,169862,169862,1,0,0.2788,NA
blk596,2,170881,170921,2,40,0.3251,NA
blk597,2,174612,174612,1,0,0.0965,NA
blk598,2,176047,176047,1,0,0.2701,NA
blk599,2,176210,176210,1,0,0.4763,NA
blk600,2,177166,177166,1,0,0.3885,NA
blk601,2,177331,177331,1,0,0.3269,NA
blk602,2,177918,177918,1,0,0.1432,NA
blk603,2,179508,179508,1,0,0.0904,NA
blk604,2,180188,180231,2,43,0.0568,NA
blk605,2,183106,183106,1,0,0.4596,NA
blk606,2,183585,183585,1,0,0.0603,NA
blk607,2,183867,183867,1,0,0.3905,NA
blk608,2,184805,184805,1,0,0.3604,NA
blk609,2,187224,187224,1,0,0.1968,NA
blk610,2,187765,187765,1,0,0.3767,NA
blk611,2,189361,189361,1,0,0.247,NA
blk612,2,191208,191208,1,0,0.4712,NA
blk613,2,193492,193492,1,0,0.2845,NA
blk614,2,194449,194449,1,0,0.4475,NA
blk615,2,194770,194770,1,0,0.1515,NA
blk616,2,194901,194901,1,0,0.2313,NA
blk617,2,195855,195855,1,0,0.3761,NA
blk618,2,196596,196596,1,0,0.1422,NA
blk619,2,197257,197257,1,0,0.1145,NA
blk620,2,197708,197708,1,0,0.066,NA
blk621,2,197981,197981,1,0,0.4253,NA
blk622,2,200582,200582,1,0,0.3045,NA
blk623,2,200755,200755,1,0,0.0516,NA
blk624,2,201226,201226,1,0,0.4279,NA
blk625,2,201597,201597,1,0,0.3861,NA
blk626,2,204050,204050,1,0,0.4511,NA
blk627,2,204185,204185,1,0,0.1174,NA
blk628,2,206240,206240,1,0,0.2,NA
blk629,2,206659,206659,1,0,0.4258,NA
blk630,2,206969,206969,1,0,0.4372,NA
blk631,2,207218,207218,1,0,0.3448,NA
blk632,2,209075,209075,1,0,0.4268,NA
blk633,2,209270,209270,1,0,0.4794,NA
blk634,2,212383,212383,1,0,0.3812,NA
blk635,2,212552,212552,1,0,0.4822,NA
blk636,2,213704,213704,1,0,0.4967,NA
blk637,2,214122,214122,1,0,0.057,NA
blk638,2,214674,214674,1,0,0.0847,NA
blk639,2,215318,215318,1,0,0.18,NA
blk640,2,215735,215735,1,0,0.1593,NA
blk641,2,215977,215977,1,0,0.3113,NA
blk642,2,217596,217596,1,0,0.2386,NA
blk643,2,217740,217740,1,0,0.3386,NA
blk644,2,220049,220065,2,16,0.2008,NA
blk645,2,220636,220636,1,0,0.1903,NA
blk646,2,221498,221498,1,0,0.454,NA
blk647,2,222669,222669,1,0,0.154,NA
blk648,2,224358,224358,1,0,0.1048,NA
blk649,2,224977,224977,1,0,0.4527,NA
blk650,2,227264,227264,1,0,0.2049,NA
blk651,2,227506,227516,2,10,0.2103,NA
blk652,2,228335,228335,1,0,0.454,NA
blk653,2,229481,229481,1,0,0.206,NA
blk654,2,230159,230159,1,0,0.2991,NA
blk655,2,233856,233856,1,0,0.1648,NA
blk656,2,235060,235060,1,0,0.1904,NA
blk657,2,236580,236678,2,98,0.2671,NA
blk658,2,236822,236822,1,0,0.4028,NA
blk659,2,241657,241657,1,0,0.4419,NA
blk660,2,241882,241882,1,0,0.0704,NA
blk661,2,242640,242640,1,0,0.2674,NA
blk662,2,243187,243187,1,0,0.1371,NA
blk663,2,243910,243910,1,0,0.3176,NA
blk664,2,245371,245371,1,0,0.1865,NA
blk665,2,245739,245739,1,0,0.4829,NA
blk666,2,246019,246019,1,0,0.4128,NA
blk667,2,247233,247233,1,0,0.4032,NA
blk668,2,247411,247411,1,0,0.4672,NA
blk669,2,249583,249583,1,0,0.1186,NA
blk670,2,250393,250393,1,0,0.4332,NA
blk671,2,251092,251092,1,0,0.3525,NA
blk672,2,251454,251454,1,0,0.3005,NA
blk673,2,252846,252846,1,0,0.1468,NA
blk674,2,256219,256219,1,0,0.0934,NA
blk675,2,257525,257525,1,0,0.2524,NA
blk676,2,258890,258890,1,0,0.4846,NA
blk677,2,259609,259609,1,0,0.4956,NA
blk678,2,261883,261883,1,0,0.0756,NA
blk679,2,262547,262547,1,0,0.3312,NA
blk680,2,265296,265296,1,0,0.3553,NA
blk681,2,265944,265944,1,0,0.3623,NA
blk682,2,267106,267106,1,0,0.4206,NA
blk683,2,268520,268520,1,0,0.2367,NA
blk684,2,269720,269763,2,43,0.3174,NA
blk685,2,271322,271322,1,0,0.1945,NA
blk686,2,272785,272785,1,0,0.3375,NA
blk687,2,273672,273672,1,0,0.2693,NA
blk688,2,275664,275664,1,0,0.0686,NA
blk689,2,275799,275799,1,0,0.0876,NA
blk690,2,277689,277689,1,0,0.2593,NA
blk691,2,277842,277842,1,0,0.1726,NA
blk692,2,279002,279002,1,0,0.4202,NA
blk693,2,280244,280244,1,0,0.2023,NA
blk694,2,281747,281747,1,0,0.4131,NA
blk695,2,285985,285985,1,0,0.2371,NA
blk696,2,287673,287673,1,0,0.3238,NA
blk697,2,288998,288998,1,0,0.1752,NA
blk698,2,289521,289521,1,0,0.3251,NA
blk699,2,290851,290857,2,6,0.4048,NA
blk700,2,293885,293885,1,0,0.4633,NA
blk701,2,295732,295732,1,0,0.2259,NA
blk702,2,295859,295859,1,0,0.2065,NA
blk703,2,297153,297153,1,0,0.0681,NA
blk704,2,297625,297700,2,75,0.1922,NA
blk705,2,297892,297892,1,0,0.239,NA
blk706,2,298106,298106,1,0,0.2004,NA
blk707,2,300106,300106,1,0,0.3985,NA
blk708,2,300946,300946,1,0,0.412,NA
blk709,2,301232,301232,1,0,0.3106,NA
blk710,2,303511,303511,1,0,0.0925,NA
blk711,2,304506,304506,1,0,0.4763,NA
blk712,2,305896,305896,1,0,0.2803,NA
blk713,2,306154,306154,1,0,0.2465,NA
blk714,2,306322,306434,2,112,0.2985,NA
blk715,2,306872,306872,1,0,0.1424,NA
blk716,2,307265,307284,2,19,0.4541,NA
blk717,2,311267,311267,1,0,0.0842,NA
blk718,2,312020,312020,1,0,0.4862,NA
blk719,2,312511,312511,1,0,0.4608,NA
blk720,2,313356,313356,1,0,0.2562,NA
blk721,2,314248,314248,1,0,0.359,NA
blk722,2,315499,315499,1,0,0.1954,NA
blk723,2,316064,316064,1,0,0.3631,NA
blk724,2,316403,316403,1,0,0.37,NA
blk725,2,318264,318283,2,19,0.3583,NA
blk726,2,318597,318597,1,0,0.2023,NA
blk727,2,319564,319564,1,0,0.1564,NA
blk728,2,319807,319889,2,82,0.1295,NA
blk729,2,321410,321410,1,0,0.299,NA
blk730,2,321952,321986,2,34,0.0661,NA
blk731,2,322338,322338,1,0,0.118,NA
blk732,2,323941,323941,1,0,0.4384,NA
blk733,2,324139,324139,1,0,0.1691,NA
blk734,2,324366,324366,1,0,0.1336,NA
blk735,2,327588,327588,1,0,0.24,NA
blk736,2,327912,327912,1,0,0.4423,NA
blk737,2,328634,328634,1,0,0.3131,NA
blk738,2,329618,329618,1,0,0.4142,NA
blk739,2,330501,330501,1,0,0.1779,NA
blk740,2,333964,333964,1,0,0.1468,NA
blk741,2,335771,335771,1,0,0.2897,NA
blk742,2,336253,336253,1,0,0.3403,NA
blk743,2,337481,337481,1,0,0.1289,NA
blk744,2,338353,338353,1,0,0.051,NA
blk745,2,340564,340564,1,0,0.1136,NA
blk746,2,341044,341044,1,0,0.426,NA
blk747,2,341604,341604,1,0,0.3586,NA
blk748,2,344362,344362,1,0,0.1482,NA
blk749,2,345371,345371,1,0,0.2976,NA
blk750,2,345759,345759,1,0,0.0558,NA
blk751,2,346690,346690,1,0,0.0584,NA
blk752,2,347499,347499,1,0,0.4367,NA
blk753,2,348000,348000,1,0,0.0565,NA
blk754,2,350082,350082,1,0,0.3487,NA
blk755,2,350658,350658,1,0,0.4902,NA
blk756,2,351402,351402,1,0,0.2204,NA
blk757,2,352606,352661,3,55,0.4369,NA
blk758,2,354552,354552,1,0,0.4826,NA
blk759,2,357235,357235,1,0,0.3051,NA
blk760,2,357506,357506,1,0,0.1765,NA
blk761,2,357736,357736,1,0,0.0785,NA
blk762,2,357973,357973,1,0,0.3512,NA
blk763,2,359960,359960,1,0,0.1135,NA
blk764,2,360936,360936,1,0,0.1066,NA
blk765,2,361648,361648,1,0,0.2151,NA
blk766,2,362167,362167,1,0,0.464,NA
blk767,2,362562,362562,1,0,0.4748,NA
blk768,2,363538,363600,2,62,0.3035,NA
blk769,2,364666,364666,1,0,0.3402,NA
blk770,2,365123,365123,1,0,0.4468,NA
blk771,2,366108,366108,1,0,0.3043,NA
blk772,2,366500,366500,1,0,0.1208,NA
blk773,2,368549,368549,1,0,0.0676,NA
blk774,2,369047,369047,1,0,0.0851,NA
blk775,2,369494,369584,2,90,0.1644,NA
blk776,2,370724,370724,1,0,0.1461,NA
blk777,2,371739,371739,1,0,0.2732,NA
blk778,2,371891,371891,1,0,0.2743,NA
blk779,2,372826,372826,1,0,0.3823,NA
blk780,2,373965,373965,1,0,0.1258,NA
blk781,2,374384,374449,2,65,0.0573,NA
blk782,2,375231,375231,1,0,0.2549,NA
blk783,2,375480,375480,1,0,0.2536,NA
blk784,2,375727,375727,1,0,0.4244,NA
blk785,2,376114,376114,1,0,0.0655,NA
blk786,2,377949,377949,1,0,0.4431,NA
blk787,2,378298,378298,1,0,0.2182,NA
blk788,2,379317,379317,1,0,0.194,NA
blk789,2,382152,382152,1,0,0.4658,NA
blk790,2,383028,383028,1,0,0.4401,NA
blk791,2,387839,387839,1,0,0.4376,NA
blk792,2,388800,388800,1,0,0.4207,NA
blk793,2,389023,389023,1,0,0.0639,NA
blk794,2,390976,390976,1,0,0.3176,NA
blk795,2,391273,391273,1,0,0.3773,NA
blk796,2,392469,392469,1,0,0.4623,NA
blk797,2,394073,394073,1,0,0.3402,NA
blk798,2,394454,394454,1,0,0.1163,NA
blk799,2,395070,395070,1,0,0.159,NA
blk800,2,396063,396083,2,20,0.4133,NA
blk801,2,396940,396940,1,0,0.0775,NA
blk802,2,397203,397203,1,0,0.3934,NA
blk803,2,397987,397987,1,0,0.3539,NA
blk804,2,398451,398451,1,0,0.486,NA
blk805,2,398742,398742,1,0,0.1983,NA
blk806,2,399373,399373,1,0,0.2937,NA
blk807,2,399959,399959,1,0,0.0759,NA
blk808,2,401629,401730,2,101,0.1144,NA
blk809,2,401920,401920,1,0,0.105,NA
blk810,2,403164,403164,1,0,0.3731,NA
blk811,2,404093,404093,1,0,0.2984,NA
blk812,2,404916,404916,1,0,0.173,NA
blk813,2,405235,405235,1,0,0.4404,NA
blk814,2,406002,406002,1,0,0.4933,NA
blk815,2,406986,406986,1,0,0.25,NA
blk816,2,407779,407779,1,0,0.4395,NA
blk817,2,408552,408552,1,0,0.1339,NA
blk818,2,408947,408947,1,0,0.1641,NA
blk819,2,409169,409169,1,0,0.1692,NA
blk820,2,410224,410224,1,0,0.1383,NA
blk821,2,413128,413128,1,0,0.0749,NA
blk822,2,413452,413452,1,0,0.0779,NA
blk823,2,413597,413597,1,0,0.2068,NA
blk824,2,414945,414945,1,0,0.2295,NA
blk825,2,415948,415948,1,0,0.2506,NA
blk826,2,417546,417546,1,0,0.4361,NA
blk827,2,418051,418051,1,0,0.2856,NA
blk828,2,420730,420730,1,0,0.2255,NA
blk829,2,422953,422953,1,0,0.2435,NA
blk830,2,423564,423564,1,0,0.1131,NA
blk831,2,430676,430676,1,0,0.4134,NA
blk832,2,432392,432392,1,0,0.0704,NA
blk833,2,432650,432650,1,0,0.2986,NA
blk834,2,435460,435533,2,73,0.4957,NA
blk835,2,437649,437649,1,0,0.4298,NA
blk836,2,438086,438086,1,0,0.093,NA
blk837,2,438306,438306,1,0,0.1168,NA
blk838,2,438658,438714,2,56,0.2153,NA
blk839,2,439018,439018,1,0,0.4986,NA
blk840,2,439190,439190,1,0,0.2292,NA
blk841,2,440567,440567,1,0,0.4258,NA
blk842,2,441723,441723,1,0,0.2044,NA
blk843,2,442751,442751,1,0,0.3502,NA
blk844,2,442962,442962,1,0,0.3237,NA
blk845,2,444279,444279,1,0,0.4433,NA
blk846,2,444407,444427,2,20,0.462,NA
blk847,2,445168,445168,1,0,0.2458,NA
blk848,2,445396,445396,1,0,0.3944,NA
blk849,2,446547,446547,1,0,0.211,NA
blk850,2,446988,446988,1,0,0.1879,NA
blk851,2,448540,448540,1,0,0.1522,NA
blk852,2,449088,449088,1,0,0.3301,NA
blk853,2,449456,449456,1,0,0.4051,NA
blk854,2,449752,449752,1,0,0.4093,NA
blk855,2,451055,451055,1,0,0.4023,NA
blk856,2,451279,451279,1,0,0.1053,NA
blk857,2,451850,451953,2,103,0.4482,NA
blk858,2,452117,452117,1,0,0.0688,NA
blk859,2,452897,452897,1,0,0.0556,NA
blk860,2,453317,453317,1,0,0.3766,NA
blk861,2,453697,453697,1,0,0.2027,NA
blk862,2,454593,454593,1,0,0.2536,NA
blk863,2,454860,454860,1,0,0.3798,NA
blk864,2,456103,456103,1,0,0.1221,NA
blk865,2,456742,456742,1,0,0.4021,NA
blk866,2,456981,456981,1,0,0.4048,NA
blk867,2,457595,457595,1,0,0.054,NA
blk868,2,458636,458636,1,0,0.3688,NA
blk869,2,458902,458902,1,0,0.4884,NA
blk870,2,460501,460501,1,0,0.4702,NA
blk871,2,463123,463123,1,0,0.3179,NA
blk872,2,463324,463336,2,12,0.0541,NA
blk873,2,465969,465969,1,0,0.0634,NA
blk874,2,469202,469202,1,0,0.3837,NA
blk875,2,472723,472723,1,0,0.4366,NA
blk876,2,474182,474182,1,0,0.066,NA
blk877,2,475202,475202,1,0,0.4665,NA
blk878,2,475573,475573,1,0,0.3446,NA
blk879,2,476229,476229,1,0,0.418,NA
blk880,2,476373,476373,1,0,0.1593,NA
blk881,2,477178,477178,1,0,0.4208,NA
blk882,2,477305,477305,1,0,0.4288,NA
blk883,2,479397,479397,1,0,0.235,NA
blk884,2,481347,481347,1,0,0.4084,NA
blk885,2,485407,485407,1,0,0.2396,NA
blk886,2,488166,488166,1,0,0.0973,NA
blk887,2,488890,488890,1,0,0.0705,NA
blk888,2,489923,489923,1,0,0.2615,NA
blk889,2,490550,490550,1,0,0.1388,NA
blk890,2,490678,490678,1,0,0.1997,NA
blk891,2,491727,491727,1,0,0.1118,NA
blk892,2,492450,492450,1,0,0.354,NA
blk893,2,494074,494074,1,0,0.1173,NA
blk894,2,494248,494348,2,100,0.4027,NA
blk895,2,496303,496303,1,0,0.4627,NA
blk896,2,497175,497175,1,0,0.3726,NA
blk897,2,497623,497623,1,0,0.0984,NA
blk898,3,1522,1522,1,0,0.2753,NA
blk899,3,2436,2436,1,0,0.4222,NA
blk900,3,3701,3701,1,0,0.4914,NA
blk901,3,4045,4045,1,0,0.1043,NA
blk902,3,9020,9020,1,0,0.0765,NA
blk903,3,10561,10561,1,0,0.4397,NA
blk904,3,11257,11257,1,0,0.0516,NA
blk905,3,12019,12030,2,11,0.2817,NA
blk906,3,12697,12697,1,0,0.4354,NA
blk907,3,12834,12834,1,0,0.4198,NA
blk908,3,13332,13452,2,120,0.07,NA
blk909,3,14189,14189,1,0,0.2561,NA
blk910,3,18072,18072,1,0,0.4655,NA
blk911,3,19473,19473,1,0,0.2338,NA
blk912,3,20725,20725,1,0,0.1536,NA
blk913,3,21314,21314,1,0,0.427,NA
blk914,3,21700,21700,1,0,0.1049,NA
blk915,3,24065,24065,1,0,0.108,NA
blk916,3,26139,26139,1,0,0.0991,NA
blk917,3,27715,27715,1,0,0.349,NA
blk918,3,28998,28998,1,0,0.4747,NA
blk919,3,29813,29813,1,0,0.1789,NA
blk920,3,30053,30053,1,0,0.1389,NA
blk921,3,30814,30814,1,0,0.305,NA
blk922,3,31483,31483,1,0,0.1682,NA
blk923,3,32740,32740,1,0,0.2133,NA
blk924,3,33537,33537,1,0,0.1649,NA
blk925,3,33725,33725,1,0,0.0904,NA
blk926,3,36066,36066,1,0,0.1863,NA
blk927,3,36432,36432,1,0,0.2302,NA
blk928,3,37705,37705,1,0,0.1876,NA
blk929,3,38682,38682,1,0,0.0736,NA
blk930,3,39337,39337,1,0,0.2154,NA
blk931,3,40074,40074,1,0,0.2878,NA
blk932,3,40731,40731,1,0,0.3753,NA
blk933,3,41766,41766,1,0,0.0687,NA
blk934,3,42062,42068,2,6,0.3461,NA
blk935,3,42337,42337,1,0,0.2,NA
blk936,3,43047,43143,2,96,0.4314,NA
blk937,3,45015,45015,1,0,0.0872,NA
blk938,3,46419,46419,1,0,0.1103,NA
blk939,3,47418,47418,1,0,0.1315,NA
blk940,3,47648,47648,1,0,0.4791,NA
blk941,3,48485,48485,1,0,0.186,NA
blk942,3,48785,48785,1,0,0.0726,NA
blk943,3,48951,48951,1,0,0.1278,NA
blk944,3,51258,51258,1,0,0.1669,NA
blk945,3,52406,52406,1,0,0.2427,NA
blk946,3,52683,52683,1,0,0.2503,NA
blk947,3,53004,53004,1,0,0.3856,NA
blk948,3,54516,54516,1,0,0.1612,NA
blk949,3,55806,55806,1,0,0.0934,NA
blk950,3,59478,59478,1,0,0.3107,NA
blk951,3,59762,59762,1,0,0.4646,NA
blk952,3,60758,60758,1,0,0.0778,NA
blk953,3,61555,61555,1,0,0.2234,NA
blk954,3,61791,61791,1,0,0.4598,NA
blk955,3,62549,62549,1,0,0.2725,NA
blk956,3,63083,63083,1,0,0.2399,NA
blk957,3,63516,63615,2,99,0.3407,NA
blk958,3,64627,64627,1,0,0.1196,NA
blk959,3,64939,64994,2,55,0.1404,NA
blk960,3,65540,65580,2,40,0.3417,NA
blk961,3,65763,65763,1,0,0.3926,NA
blk962,3,67075,67075,1,0,0.2319,NA
blk963,3,67846,67954,2,108,0.1516,NA
blk964,3,68831,68831,1,0,0.3192,NA
blk965,3,70346,70346,1,0,0.3045,NA
blk966,3,71013,71013,1,0,0.4164,NA
blk967,3,71918,71918,1,0,0.2186,NA
blk968,3,73645,73645,1,0,0.3415,NA
blk969,3,74926,74926,1,0,0.2548,NA
blk970,3,75266,75370,2,104,0.3954,NA
blk971,3,76335,76335,1,0,0.1436,NA
blk972,3,81417,81451,2,34,0.3483,NA
blk973,3,84664,84664,1,0,0.2512,NA
blk974,3,85190,85238,2,48,0.1512,NA
blk975,3,88605,88605,1,0,0.0585,NA
blk976,3,88763,88763,1,0,0.4545,NA
blk977,3,91575,91575,1,0,0.4228,NA
blk978,3,93479,93479,1,0,0.1577,NA
blk979,3,93770,93770,1,0,0.3724,NA
blk980,3,94019,94119,3,100,0.3519,NA
blk981,3,94898,94898,1,0,0.261,NA
blk982,3,95618,95618,1,0,0.096,NA
blk983,3,96131,96255,2,124,0.1904,NA
blk984,3,96512,96595,2,83,0.4742,NA
blk985,3,97569,97569,1,0,0.2306,NA
blk986,3,98001,98001,1,0,0.1109,NA
blk987,3,98353,98353,1,0,0.4807,NA
blk988,3,101046,101046,1,0,0.0897,NA
blk989,3,103213,103213,1,0,0.0929,NA
blk990,3,107444,107444,1,0,0.0697,NA
blk991,3,109955,109955,1,0,0.4102,NA
blk992,3,111065,111065,1,0,0.1653,NA
blk993,3,112808,112808,1,0,0.1133,NA
blk994,3,114013,114013,1,0,0.3723,NA
blk995,3,114340,114340,1,0,0.3692,NA
blk996,3,116747,116747,1,0,0.3725,NA
blk997,3,117220,117220,1,0,0.054,NA
blk998,3,117779,117779,1,0,0.2936,NA
blk999,3,119180,119212,2,32,0.4534,NA
blk1000,3,119460,119460,1,0,0.1702,NA
blk1001,3,120135,120195,2,60,0.1106,NA
blk1002,3,120620,120620,1,0,0.1912,NA
blk1003,3,121345,121345,1,0,0.0745,NA
blk1004,3,121792,121792,1,0,0.499,NA
blk1005,3,122945,122945,1,0,0.2949,NA
blk1006,3,123075,123075,1,0,0.4791,NA
blk1007,3,125193,125193,1,0,0.285,NA
blk1008,3,126235,126235,1,0,0.3329,NA
blk1009,3,128445,128445,1,0,0.1319,NA
blk1010,3,129890,129890,1,0,0.2926,NA
blk1011,3,131371,131371,1,0,0.1862,NA
blk1012,3,132458,132458,1,0,0.3869,NA
blk1013,3,133382,133382,1,0,0.3265,NA
blk1014,3,133782,133782,1,0,0.3368,NA
blk1015,3,134535,134535,1,0,0.3691,NA
blk1016,3,134911,134911,1,0,0.223,NA
blk1017,3,136108,136108,1,0,0.4826,NA
blk1018,3,138645,138655,2,10,0.1793,NA
blk1019,3,139067,139067,1,0,0.2663,NA
blk1020,3,139498,139498,1,0,0.4006,NA
blk1021,3,141433,141433,1,0,0.3431,NA
blk1022,3,142362,142362,1,0,0.1521,NA
blk1023,3,142549,142549,1,0,0.3002,NA
blk1024,3,144635,144635,1,0,0.3906,NA
blk1025,3,145220,145220,1,0,0.297,NA
blk1026,3,145415,145415,1,0,0.2552,NA
blk1027,3,146216,146216,1,0,0.3185,NA
blk1028,3,147245,147245,1,0,0.1234,NA
blk1029,3,148256,148256,1,0,0.4929,NA
blk1030,3,149042,149139,2,97,0.3524,NA
blk1031,3,150510,150510,1,0,0.1942,NA
blk1032,3,151098,151098,1,0,0.1722,NA
blk1033,3,151888,151888,1,0,0.3486,NA
blk1034,3,152423,152423,1,0,0.4419,NA
blk1035,3,152550,152550,1,0,0.2433,NA
blk1036,3,154729,154729,1,0,0.3844,NA
blk1037,3,155097,155097,1,0,0.3923,NA
blk1038,3,155579,155579,1,0,0.1287,NA
blk1039,3,155920,155920,1,0,0.1769,NA
blk1040,3,156947,156947,1,0,0.4793,NA
blk1041,3,158719,158719,1,0,0.1428,NA
blk1042,3,159165,159165,1,0,0.098,NA
blk1043,3,161058,161059,2,1,0.1811,NA
blk1044,3,161850,161896,2,46,0.1653,NA
blk1045,3,162281,162281,1,0,0.1966,NA
blk1046,3,165909,165909,1,0,0.0964,NA
blk1047,3,167403,167403,1,0,0.1181,NA
blk1048,3,167620,167620,1,0,0.2218,NA
blk1049,3,167896,167896,1,0,0.2142,NA
blk1050,3,169587,169691,2,104,0.4822,NA
blk1051,3,171818,171818,1,0,0.3927,NA
blk1052,3,172233,172233,1,0,0.16,NA
blk1053,3,173832,173832,1,0,0.3016,NA
blk1054,3,174289,174289,1,0,0.4699,NA
blk1055,3,175087,175087,1,0,0.3803,NA
blk1056,3,176020,176020,1,0,0.1069,NA
blk1057,3,178549,178549,1,0,0.3521,NA
blk1058,3,179920,179920,1,0,0.0632,NA
blk1059,3,180668,180668,1,0,0.2256,NA
blk1060,3,182769,182769,1,0,0.3584,NA
blk1061,3,182908,182908,1,0,0.4641,NA
blk1062,3,183038,183070,2,32,0.3398,NA
blk1063,3,185345,185345,1,0,0.1206,NA
blk1064,3,185792,185792,1,0,0.1557,NA
blk1065,3,186109,186109,1,0,0.4953,NA
blk1066,3,186622,186622,1,0,0.4439,NA
blk1067,3,187173,187173,1,0,0.2713,NA
blk1068,3,187561,187561,1,0,0.2837,NA
blk1069,3,190169,190169,1,0,0.3691,NA
blk1070,3,190888,190888,1,0,0.397,NA
blk1071,3,191461,191461,1,0,0.4959,NA
blk1072,3,192771,192771,1,0,0.1706,NA
blk1073,3,193221,193221,1,0,0.2635,NA
blk1074,3,194040,194040,1,0,0.3344,NA
blk1075,3,194555,194555,1,0,0.2525,NA
blk1076,3,194916,194935,2,19,0.3071,NA
blk1077,3,198152,198152,1,0,0.2645,NA
blk1078,3,199414,199414,1,0,0.2665,NA
blk1079,3,200132,200132,1,0,0.2633,NA
blk1080,3,203048,203126,2,78,0.1986,NA
blk1081,3,204636,204752,2,116,0.3573,NA
blk1082,3,205769,205873,2,104,0.4131,NA
blk1083,3,206294,206294,1,0,0.3506,NA
blk1084,3,206633,206633,1,0,0.1557,NA
blk1085,3,206771,206771,1,0,0.1359,NA
blk1086,3,207168,207168,1,0,0.3547,NA
blk1087,3,208571,208571,1,0,0.2718,NA
blk1088,3,209649,209649,1,0,0.1044,NA
blk1089,3,210456,210456,1,0,0.3612,NA
blk1090,3,213930,213930,1,0,0.4066,NA
blk1091,3,214995,214995,1,0,0.4747,NA
blk1092,3,215518,215518,1,0,0.2042,NA
blk1093,3,218281,218281,1,0,0.1823,NA
blk1094,3,219033,219042,2,9,0.0507,NA
blk1095,3,219873,219873,1,0,0.43,NA
blk1096,3,220353,220353,1,0,0.1663,NA
blk1097,3,222301,222301,1,0,0.2343,NA
blk1098,3,223661,223661,1,0,0.4249,NA
blk1099,3,224264,224264,1,0,0.3269,NA
blk1100,3,226281,226281,1,0,0.1003,NA
blk1101,3,229051,229158,2,107,0.1457,NA
blk1102,3,229507,229507,1,0,0.3592,NA
blk1103,3,232314,232314,1,0,0.454,NA
blk1104,3,233114,233228,2,114,0.4816,NA
blk1105,3,233956,233956,1,0,0.0708,NA
blk1106,3,235106,235114,2,8,0.4713,NA
blk1107,3,235947,235947,1,0,0.1759,NA
blk1108,3,236663,236663,1,0,0.2265,NA
blk1109,3,238606,238606,1,0,0.1657,NA
blk1110,3,239886,239886,1,0,0.3445,NA
blk1111,3,241092,241092,1,0,0.057,NA
blk1112,3,243436,243437,2,1,0.1147,NA
blk1113,3,244886,244886,1,0,0.3477,NA
blk1114,3,246286,246286,1,0,0.1407,NA
blk1115,3,246767,246767,1,0,0.3005,NA
blk1116,3,247858,247858,1,0,0.4926,NA
blk1117,3,248870,248870,1,0,0.4297,NA
blk1118,3,250110,250215,3,105,0.2269,NA
blk1119,3,250857,250857,1,0,0.3461,NA
blk1120,3,251732,251732,1,0,0.409,NA
blk1121,3,254402,254402,1,0,0.479,NA
blk1122,3,254900,254900,1,0,0.3369,NA
blk1123,3,257639,257639,1,0,0.3228,NA
blk1124,3,258948,258948,1,0,0.2227,NA
blk1125,3,259689,259732,2,43,0.1972,NA
blk1126,3,260099,260113,2,14,0.457,NA
blk1127,3,260595,260595,1,0,0.3365,NA
blk1128,3,261314,261314,1,0,0.3478,NA
blk1129,3,261856,261856,1,0,0.3195,NA
blk1130,3,264653,264653,1,0,0.4373,NA
blk1131,3,265757,265757,1,0,0.1987,NA
blk1132,3,266946,266946,1,0,0.3209,NA
blk1133,3,268734,268734,1,0,0.3822,NA
blk1134,3,269954,269954,1,0,0.4543,NA
blk1135,3,270710,270710,1,0,0.4468,NA
blk1136,3,272270,272270,1,0,0.4067,NA
blk1137,3,272678,272678,1,0,0.2503,NA
blk1138,3,273064,273064,1,0,0.2576,NA
blk1139,3,274627,274627,1,0,0.0857,NA
blk1140,3,275346,275346,1,0,0.3555,NA
blk1141,3,275575,275575,1,0,0.3038,NA
blk1142,3,276300,276300,1,0,0.3468,NA
blk1143,3,277380,277380,1,0,0.4614,NA
blk1144,3,277671,277671,1,0,0.4646,NA
blk1145,3,278885,278885,1,0,0.3194,NA
blk1146,3,281263,281263,1,0,0.2763,NA
blk1147,3,282341,282341,1,0,0.1658,NA
blk1148,3,282995,282995,1,0,0.255,NA
blk1149,3,283875,283875,1,0,0.1755,NA
blk1150,3,284271,284271,1,0,0.444,NA
blk1151,3,288525,288525,1,0,0.3075,NA
blk1152,3,290131,290131,1,0,0.3177,NA
blk1153,3,291192,291192,1,0,0.3503,NA
blk1154,3,291371,291371,1,0,0.3321,NA
blk1155,3,292629,292629,1,0,0.4066,NA
blk1156,3,292944,292944,1,0,0.1263,NA
blk1157,3,295408,295408,1,0,0.3945,NA
blk1158,3,296220,296220,1,0,0.49,NA
blk1159,3,298177,298177,1,0,0.1865,NA
